,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
4602,аоиситтота,ru,370,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_370.jpeg,182,1398
4603,еанлеттнан,ru,371,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_371.jpeg,188,1403
4604,сссутлслттс,ru,372,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_372.jpeg,182,1314
4605,тптпопснпо,ru,373,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_373.jpeg,193,1308
4606,туууууруфуф,ru,374,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_374.jpeg,196,2106
4607,тййсостлло,ru,375,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_375.jpeg,184,1476
4608,отллддалтл,ru,376,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_376.jpeg,184,1479
4609,рсеосропср,ru,377,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_377.jpeg,188,1603
4610,ааьуттпята,ru,378,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_378.jpeg,177,1395
4611,ддоддаоаак,ru,379,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_379.jpeg,187,1816
4612,бобеимбдд,ru,380,11,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_380.jpeg,183,1836
4613,осыррсысы,ru,381,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_381.jpeg,186,1498
4614,стдьссоось,ru,382,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_382.jpeg,179,1396
4615,ддсееседсс,ru,383,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_383.jpeg,178,1619
4616,ерекксееее,ru,384,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_384.jpeg,184,1644
4617,тпттоотопп,ru,385,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_385.jpeg,187,1263
4618,атинтьитас,ru,386,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_386.jpeg,183,1336
4619,уаасутастат,ru,387,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_387.jpeg,185,1539
4620,зиьвзиизьв,ru,388,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_388.jpeg,184,1599
4621,ииннйтети,ru,389,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_389.jpeg,177,1352
4622,ддлородлла,ru,390,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_390.jpeg,192,1743
4623,кпотккоотп,ru,391,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_391.jpeg,185,1377
4624,реннзрерзи,ru,392,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_392.jpeg,191,1675
4625,гоигкинргг,ru,393,11,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_393.jpeg,176,1297
4626,ссепеьтши,ru,394,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_394.jpeg,177,1343
4627,нчнчлнчан,ru,395,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_395.jpeg,181,1201
4628,яялкякинио,ru,396,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_396.jpeg,190,1566
4629,сыыыаыаас,ru,397,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_397.jpeg,190,1509
4630,ххдвьоохот,ru,398,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_398.jpeg,184,1584
4631,аомоомомо,ru,399,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_399.jpeg,193,1691
4632,сиеежсжссж,ru,400,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_400.jpeg,198,1657
4633,ииаакаькьс,ru,401,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_401.jpeg,186,1534
4634,тжтййжёлл,ru,402,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_402.jpeg,181,1533
4635,шртррттьзр,ru,403,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_403.jpeg,192,1567
4636,аеептапппа,ru,404,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_404.jpeg,192,1482
4637,яяныссуспс,ru,405,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_405.jpeg,184,1453
4638,уекещктеие,ru,406,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_406.jpeg,193,1651
4639,аопоопрдт,ru,407,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_407.jpeg,175,1442
4640,лбллбклббо,ru,408,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_408.jpeg,193,1775
4641,амирмадам,ru,409,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_409.jpeg,189,1755
4642,упсееееехс,ru,410,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_410.jpeg,182,1576
4643,пмнянмниа,ru,411,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_411.jpeg,191,1494
4644,аатыьитьь,ru,412,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_412.jpeg,175,1302
4645,оотеисибсо,ru,413,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_413.jpeg,189,1577
4646,осоыооссы,ru,414,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_414.jpeg,180,1419
4647,пивтыпйвл,ru,415,15,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_415.jpeg,181,1448
4648,ооеелоечп,ru,416,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_416.jpeg,177,1423
4649,рраопррсар,ru,417,15,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_417.jpeg,193,1757
4650,саурсььаур,ru,418,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_418.jpeg,180,1624
4651,ттеирзиттз,ru,419,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_419.jpeg,175,1351
4652,хохоооккоп,ru,420,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_420.jpeg,189,1569
4653,ьядледеепд,ru,421,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_421.jpeg,192,1726
4654,ркркктткрт,ru,422,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_422.jpeg,176,1422
4655,зикиоикзкз,ru,423,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_423.jpeg,179,1538
4656,шшшшмшм,ru,424,3,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_424.jpeg,195,1558
4657,ноооьурьр,ru,425,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_425.jpeg,177,1511
4658,анааананаш,ru,426,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_426.jpeg,200,1641
4659,ьорааттьас,ru,427,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_427.jpeg,182,1455
4660,ньиитгттьа,ru,428,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_428.jpeg,183,1269
4661,бьобьбооа,ru,429,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_429.jpeg,178,1649
4662,иествиеесе,ru,430,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_430.jpeg,184,1545
4663,йтссосоотй,ru,431,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_431.jpeg,182,1489
4664,тцтбетостб,ru,432,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_432.jpeg,180,1429
4665,уломлмлум,ru,433,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_433.jpeg,185,1620
4666,ьыиьиьтат,ru,434,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_434.jpeg,178,1303
4667,ййьаильнв,ru,435,12,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_435.jpeg,179,1530
4668,ояттотопрп,ru,436,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_436.jpeg,188,1407
4669,ссьаняаятт,ru,437,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_437.jpeg,177,1362
4670,иоийоошш,ru,438,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_438.jpeg,181,1518
4671,оььотьовоь,ru,439,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_439.jpeg,194,1523
4672,неножтиж ,ru,440,19,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_440.jpeg,176,1313
4673,веггннггне,ru,441,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_441.jpeg,175,1249
4674,аввевиеебн,ru,442,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_442.jpeg,191,1776
4675,неиттннеет,ru,443,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_443.jpeg,189,1358
4676,ооксдидокл,ru,444,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_444.jpeg,188,1633
4677,аахаррхсрр,ru,445,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_445.jpeg,184,1724
4678,ттьрььетет,ru,446,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_446.jpeg,182,1324
4679,яияаяМяяи,ru,447,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_447.jpeg,179,1651
4680,ррссроссса,ru,448,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_448.jpeg,178,1531
4681,ыныиижин,ru,449,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_449.jpeg,182,1383
4682,сзсссооззнз,ru,450,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_450.jpeg,185,1531
4683,нрерришен,ru,451,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_451.jpeg,190,1607
4684,итнтганагм,ru,452,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_452.jpeg,184,1332
4685,рсрбссбере,ru,453,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_453.jpeg,186,1758
4686,гаьгриьгтгь,ru,454,11,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_454.jpeg,191,1366
4687,ткакттаваеа,ru,455,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_455.jpeg,191,1577
4688,аппапчасск,ru,456,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_456.jpeg,186,1409
4689,фкфсфуссф,ru,457,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_457.jpeg,177,1780
4690,боооббнен,ru,458,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_458.jpeg,181,1638
4691,ыусингсаиы,ru,459,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_459.jpeg,195,1524
4692,ратрасатса,ru,460,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_460.jpeg,176,1486
4693,лсслллалта,ru,461,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_461.jpeg,179,1353
4694,осабьстбуь,ru,462,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_462.jpeg,182,1588
4695,пвдрдедёдв,ru,463,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_463.jpeg,191,1897
4696,хохооожйй,ru,464,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_464.jpeg,181,1651
4697,дггддгигдид,ru,465,3,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_465.jpeg,193,1687
4698,оопппыооо,ru,466,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_466.jpeg,189,1446
4699,ччётёсчсчё,ru,467,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_467.jpeg,185,1376
4700,олообояло,ru,468,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_468.jpeg,176,1521
4701,уькпкаоььк,ru,469,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_469.jpeg,187,1508
4702,амосласлм,ru,470,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_470.jpeg,176,1470
4703,ноососсосн,ru,471,3,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_471.jpeg,186,1426
4704,ВечеВччрВ,ru,472,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_472.jpeg,181,1612
4705,нтсятиисоо,ru,473,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_473.jpeg,185,1394
4706,оогоогооти,ru,474,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_474.jpeg,185,1433
4707,ннйновнсй,ru,475,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_475.jpeg,180,1461
4708,зхххпзпааза,ru,476,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_476.jpeg,192,1665
4709,ааалнлдоао,ru,477,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_477.jpeg,190,1634
4710,овдвйойоо,ru,478,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_478.jpeg,177,1703
4711,ьрррттыит,ru,479,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_479.jpeg,175,1362
4712,хояниионн,ru,480,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_480.jpeg,180,1403
4713,аажжрокаж,ru,481,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_481.jpeg,186,1680
4714,еьрртереье,ru,482,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_482.jpeg,192,1666
4715,рбегеггбеб,ru,483,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_483.jpeg,179,1639
4716,елелнендл,ru,484,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_484.jpeg,175,1413
4717,стстлслтлси,ru,485,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_485.jpeg,190,1321
4718,щщевстсещ,ru,486,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_486.jpeg,191,1559
4719,джеджинож,ru,487,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_487.jpeg,194,1726
4720,еиенетинти,ru,488,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_488.jpeg,194,1476
4721,ьтттраатати,ru,489,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_489.jpeg,195,1454
4722,корокаккдо,ru,490,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_490.jpeg,185,1649
4723,нйкхсо ехИ,ru,491,14,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_491.jpeg,181,1502
4724,по остт  дещ,ru,492,25,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_492.jpeg,200,1383
4725,иниясснаац,ru,493,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_493.jpeg,191,1515
4726,лххххбхбее,ru,494,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_494.jpeg,182,1697
4727,ноиениивн,ru,495,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_495.jpeg,183,1443
4728,ажащнллан,ru,496,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_496.jpeg,188,1508
4729,аьрпьлглрп,ru,497,10,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_497.jpeg,192,1477
4730,ггмеееетен,ru,498,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_498.jpeg,185,1472
4731,аарарббрбр,ru,499,3,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_499.jpeg,194,1987
4732,еовввеоннв,ru,500,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_500.jpeg,192,1694
4733,ккнркыоно,ru,501,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_501.jpeg,179,1423
4734,судрдаррус,ru,502,6,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_502.jpeg,180,1782
4735,тлятьлььят,ru,503,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_503.jpeg,182,1300
4736,ееоцккееол,ru,504,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_504.jpeg,190,1618
4737,рвррврграг,ru,505,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_505.jpeg,182,1688
4738,втеввтотвт,ru,506,5,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_506.jpeg,175,1428
4739,иитьиипьт,ru,507,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_507.jpeg,177,1275
4740,оттдтидхто,ru,508,11,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_508.jpeg,180,1423
4741,аоодоаааад,ru,509,9,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_509.jpeg,188,1769
4742,чеьчречре,ru,510,4,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_510.jpeg,177,1417
4743,ппапапрпи,ru,511,7,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_511.jpeg,182,1382
4744,оопнпааан,ru,512,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_512.jpeg,178,1387
4745,рППрПрарП,ru,513,3,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_513.jpeg,190,1673
4746,ниенвжвии,ru,514,8,Cyrillic,alphabet,Russian,Indo-European,Balto-Slavic,NotoSans-Regular.ttf,,,,,,data/images_scrambled_7char/Russian_514.jpeg,185,1543
