,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
4922,결승전,ko,161,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,87,1073
4923,녹색,ko,162,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,58,566
4924,빠른,ko,163,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,58,767
4925,발전하다,ko,164,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,116,1305
4926,대양,ko,165,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,58,700
4927,분,ko,166,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,29,357
4928,강하다,ko,167,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,87,893
4929,특별한,ko,168,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,87,1097
4930,뒤,ko,169,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,29,332
4931,맑다,ko,170,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,58,642
4932,만들다,ko,171,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,87,987
4933,거리,ko,172,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,58,569
4934,곱하다,ko,173,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,87,930
4935,무,ko,174,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,29,284
4936,코스,ko,175,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,58,491
4937,바퀴,ko,176,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,58,651
4938,포스,ko,177,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,58,504
4939,객체,ko,178,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,58,702
4940,결정하다,ko,179,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,116,1339
4941,표면,ko,180,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,58,676
4942,섬,ko,181,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,29,357
4943,체계,ko,182,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,58,769
4944,기록,ko,183,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,58,602
4945,보통의,ko,184,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,87,1015
4946,가능한,ko,185,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,87,882
4947,평면,ko,186,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,58,750
4948,장소,ko,187,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,58,586
4949,경이,ko,188,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,58,671
4950,웃다,ko,189,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_30.jpeg,58,591
4951,천,ko,190,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_31.jpeg,29,355
4952,검사,ko,191,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_32.jpeg,58,611
4953,모양,ko,192,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_33.jpeg,58,653
4954,동일시,ko,193,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_34.jpeg,87,994
4955,가져온,ko,194,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_35.jpeg,87,888
4956,일으키다,ko,195,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_36.jpeg,116,1180
4957,먼,ko,196,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_37.jpeg,29,338
4958,페인트,ko,197,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_38.jpeg,87,993
4959,언어,ko,198,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_39.jpeg,58,651
4960,가운데,ko,199,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_40.jpeg,87,967
4961,웅대한,ko,200,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_41.jpeg,87,1065
4962,심장,ko,201,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_42.jpeg,58,698
4963,선물,ko,202,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_43.jpeg,58,720
4964,무겁다,ko,203,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_44.jpeg,87,910
4965,댄스,ko,204,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_45.jpeg,58,547
4966,엔진,ko,205,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_46.jpeg,58,699
4967,위치,ko,206,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_47.jpeg,58,647
4968,재료,ko,207,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_48.jpeg,58,707
4969,가라앉다,ko,208,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_49.jpeg,116,1147
4970,말하다,ko,209,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_50.jpeg,87,949
4971,무게,ko,210,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_51.jpeg,58,642
4972,일반,ko,211,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_52.jpeg,58,710
4973,건,ko,212,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_0.jpeg,29,302
4974,원,ko,213,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_1.jpeg,29,388
4975,포함하다,ko,214,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,116,1258
4976,나누다,ko,215,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,87,692
4977,음절,ko,216,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,58,790
4978,아마,ko,217,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,58,573
4979,급격한,ko,218,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,87,995
4980,세다,ko,219,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,58,632
4981,정사각형,ko,220,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,116,1285
4982,이유,ko,221,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,58,617
4983,길이,ko,222,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,58,665
4984,대표하다,ko,223,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,116,1243
4985,제목,ko,224,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,58,737
4986,부위,ko,225,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,58,652
4987,에너지,ko,226,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,87,943
4988,가능성이,ko,227,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,116,1183
4989,남동생,ko,228,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,87,1044
4990,믿다,ko,229,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,58,608
4991,분수,ko,230,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,58,586
4992,숲,ko,231,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,29,364
4993,창,ko,232,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,29,359
4994,가게,ko,233,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,58,593
4995,여름,ko,234,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,58,745
4996,기차,ko,235,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,58,530
4997,자다,ko,236,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,58,540
4998,증명하다,ko,237,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,116,1342
4999,운동,ko,238,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,58,727
5000,잡기,ko,239,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,58,610
5001,오르다,ko,240,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,87,842
5002,판,ko,241,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,29,332
5003,겨울,ko,242,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_30.jpeg,58,688
5004,작성,ko,243,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_31.jpeg,58,636
5005,악기,ko,244,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_32.jpeg,58,535
5006,잔,ko,245,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_33.jpeg,29,305
5007,풀,ko,246,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_34.jpeg,29,398
5008,방문,ko,247,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_35.jpeg,58,718
5009,밝다,ko,248,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_36.jpeg,58,636
5010,날씨,ko,249,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_37.jpeg,58,663
5011,달,ko,250,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_38.jpeg,29,366
5012,백만,ko,251,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_39.jpeg,58,662
5013,끝내다,ko,252,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_40.jpeg,87,961
5014,행복한,ko,253,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_41.jpeg,87,1097
5015,꽃,ko,254,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_42.jpeg,29,375
5016,옷,ko,255,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_43.jpeg,29,335
5017,이상한,ko,256,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_44.jpeg,87,969
5018,8,ko,257,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_45.jpeg,18,227
5019,마을,ko,258,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_46.jpeg,58,677
5020,인상,ko,259,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_47.jpeg,58,646
5021,풀다,ko,260,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_48.jpeg,58,662
5022,금속,ko,261,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_49.jpeg,58,630
5023,여부,ko,262,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_50.jpeg,58,638
5024,7,ko,263,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_51.jpeg,18,131
5025,단락,ko,264,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_52.jpeg,58,591
5026,세번째,ko,265,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_0.jpeg,87,1131
5027,한다,ko,266,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_1.jpeg,58,607
5028,묘사하다,ko,267,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,116,1140
5029,층,ko,268,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,29,379
5030,어느 쪽이든,ko,269,6,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,152,1481
5031,결과,ko,270,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,58,688
5032,세기,ko,271,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,58,615
5033,고려하다,ko,272,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,116,1145
5034,연안,ko,273,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,58,658
5035,구,ko,274,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,29,221
5036,조용하다,ko,275,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,116,1252
5037,온도,ko,276,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,58,587
5038,손가락,ko,277,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,87,825
5039,산업,ko,278,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,58,662
5040,값,ko,279,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,29,364
5041,싸움,ko,280,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,58,742
5042,자극하다,ko,281,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,116,1117
5043,자연의,ko,282,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,87,953
5044,감각,ko,283,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,58,596
5045,꽤,ko,284,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,29,381
5046,파산,ko,285,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,58,574
5047,중간,ko,286,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,58,664
5048,순간,ko,287,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,58,588
5049,저울,ko,288,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,58,709
5050,봄,ko,289,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,29,410
5051,관찰하다,ko,290,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,116,1303
5052,아이,ko,291,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,58,592
5053,곧장,ko,292,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,58,690
5054,자음,ko,293,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,58,669
5055,나라,ko,294,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,58,514
5056,사전,ko,295,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_30.jpeg,58,585
5057,속도,ko,296,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_31.jpeg,58,556
5058,메서드,ko,297,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_32.jpeg,87,913
5059,기관,ko,298,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_33.jpeg,58,597
5060,절,ko,299,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_34.jpeg,29,397
5061,드레스,ko,300,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_35.jpeg,87,838
5062,구름,ko,301,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_36.jpeg,58,629
5063,놀라게 하다,ko,302,6,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_37.jpeg,152,1571
5064,조용한,ko,303,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_38.jpeg,87,1025
5065,돌,ko,304,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_39.jpeg,29,408
5066,오르다,ko,305,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_40.jpeg,87,842
5067,디자인,ko,306,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_41.jpeg,87,881
5068,실험,ko,307,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_42.jpeg,58,763
5069,밑바닥,ko,308,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_43.jpeg,87,955
5070,싱글,ko,309,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_44.jpeg,58,686
5071,스틱,ko,310,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_45.jpeg,58,533
5072,20,ko,311,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_46.jpeg,36,379
5073,미소,ko,312,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_47.jpeg,58,535
5074,주름,ko,313,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_48.jpeg,58,683
5075,무역,ko,314,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_49.jpeg,58,622
5076,멜로디,ko,315,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_50.jpeg,87,1012
5077,사무실,ko,316,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_51.jpeg,87,870
5078,받다,ko,317,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_52.jpeg,58,616
5079,입,ko,318,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_0.jpeg,29,378
5080,정확한,ko,319,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_1.jpeg,87,1071
5081,상징,ko,320,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,58,683
5082,가장 적게,ko,321,5,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,123,1276
5083,문제,ko,322,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,58,751
5084,외치다,ko,323,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,87,900
5085,제외한,ko,324,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,87,1080
5086,쓴,ko,325,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,29,329
5087,암시하다,ko,326,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,116,1171
5088,깨끗이,ko,327,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,87,1021
5089,휴식,ko,328,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,58,621
5090,피,ko,329,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,29,346
5091,접촉,ko,330,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,58,735
5092,갈색,ko,331,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,58,657
5093,정원,ko,332,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,58,760
5094,같다,ko,333,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,58,589
5095,고르다,ko,334,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,87,813
5096,모으다,ko,335,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,87,825
5097,제어,ko,336,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,58,716
5098,십진법,ko,337,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,87,1072
5099,부드러운,ko,338,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,116,1208
5100,여자,ko,339,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,58,613
